id,name,location,city_slug,address,phone,website,rating,pincode,image_url,property_type,active,google_cid,google_review_count,google_summary,gmb_link,hotelzz_link
misty-cottage-gangtok-in06139,Misty Cottage Gangtok,Gangtok,gangtok,"279, Ranipool, Development Area, Gangtok, Sikkim 737101",,,4.3,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=misty-cottage-gangtok-in06139
himalayan-maple-gangtok-in06140,Himalayan Maple Gangtok,Gangtok,gangtok,"35, MG Marg, MG Marg, Gangtok, Sikkim 737102",,,4.6,737102,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-maple-gangtok-in06140
himalayan-aspen-gangtok-in06141,Himalayan Aspen Gangtok,Gangtok,gangtok,"501, Deorali, MG Marg, Gangtok, Sikkim 737102",,,4.5,737102,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-aspen-gangtok-in06141
the-crown-cabin-gangtok-in06142,The Crown Cabin Gangtok,Gangtok,gangtok,"376, Deorali, Tadong, Gangtok, Sikkim 737102",,,4.2,737102,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-crown-cabin-gangtok-in06142
emerald-view-resort-gangtok-in06143,Emerald View Resort Gangtok,Gangtok,gangtok,"211, Development Area, Development Area, Gangtok, Sikkim 737101",,,4.7,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=emerald-view-resort-gangtok-in06143
the-pearl-cabin-gangtok-in06144,The Pearl Cabin Gangtok,Gangtok,gangtok,"431, Ranipool, MG Marg, Gangtok, Sikkim 737101",,,4.0,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-pearl-cabin-gangtok-in06144
hotel-sapphire-gangtok-in06145,Hotel Sapphire Gangtok,Gangtok,gangtok,"257, Pelling Rd, Tadong, Gangtok, Sikkim 737101",,,4.3,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=hotel-sapphire-gangtok-in06145
sunrise-view-resort-gangtok-in06146,Sunrise View Resort Gangtok,Gangtok,gangtok,"419, Tadong, Tadong, Gangtok, Sikkim 737101",,,4.5,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=sunrise-view-resort-gangtok-in06146
regal-hideaway-gangtok-in06147,Regal Hideaway Gangtok,Gangtok,gangtok,"519, Pelling Rd, MG Marg, Gangtok, Sikkim 737102",,,4.8,737102,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=regal-hideaway-gangtok-in06147
hotel-heritage-gangtok-in06148,Hotel Heritage Gangtok,Gangtok,gangtok,"24, Deorali, Tadong, Gangtok, Sikkim 737102",,,4.7,737102,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=hotel-heritage-gangtok-in06148
serene-view-resort-gangtok-in06149,Serene View Resort Gangtok,Gangtok,gangtok,"25, Pelling Rd, MG Marg, Gangtok, Sikkim 737101",,,4.6,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=serene-view-resort-gangtok-in06149
pearl-view-resort-gangtok-in06150,Pearl View Resort Gangtok,Gangtok,gangtok,"368, Tibet Rd, Development Area, Gangtok, Sikkim 737102",,,4.8,737102,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=pearl-view-resort-gangtok-in06150
pearl-hideaway-gangtok-in06151,Pearl Hideaway Gangtok,Gangtok,gangtok,"581, Ranipool, Tibet Road, Gangtok, Sikkim 737101",,,4.8,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=pearl-hideaway-gangtok-in06151
imperial-hideaway-gangtok-in06152,Imperial Hideaway Gangtok,Gangtok,gangtok,"459, MG Marg, Development Area, Gangtok, Sikkim 737102",,,4.4,737102,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=imperial-hideaway-gangtok-in06152
highland-valley-stay-gangtok-in06153,Highland Valley Stay Gangtok,Gangtok,gangtok,"412, MG Marg, Deorali, Gangtok, Sikkim 737101",,,4.2,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=highland-valley-stay-gangtok-in06153
serene-pines-gangtok-in06154,Serene Pines Gangtok,Gangtok,gangtok,"521, Ranipool, MG Marg, Gangtok, Sikkim 737101",,,4.2,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=serene-pines-gangtok-in06154
crystal-cottage-gangtok-in06155,Crystal Cottage Gangtok,Gangtok,gangtok,"167, Pelling Rd, Development Area, Gangtok, Sikkim 737101",,,4.3,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=crystal-cottage-gangtok-in06155
imperial-view-resort-gangtok-in06156,Imperial View Resort Gangtok,Gangtok,gangtok,"300, Tadong, Tibet Road, Gangtok, Sikkim 737101",,,4.9,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=imperial-view-resort-gangtok-in06156
alpine-view-resort-gangtok-in06157,Alpine View Resort Gangtok,Gangtok,gangtok,"327, Deorali, Tibet Road, Gangtok, Sikkim 737102",,,4.0,737102,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=alpine-view-resort-gangtok-in06157
ocean-view-resort-gangtok-in06158,Ocean View Resort Gangtok,Gangtok,gangtok,"63, Ranipool, Tadong, Gangtok, Sikkim 737102",,,4.5,737102,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=ocean-view-resort-gangtok-in06158
maple-pines-gangtok-in06159,Maple Pines Gangtok,Gangtok,gangtok,"15, Ranipool, MG Marg, Gangtok, Sikkim 737102",,,4.5,737102,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=maple-pines-gangtok-in06159
sapphire-valley-stay-gangtok-in06160,Sapphire Valley Stay Gangtok,Gangtok,gangtok,"529, Development Area, Deorali, Gangtok, Sikkim 737102",,,4.6,737102,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=sapphire-valley-stay-gangtok-in06160
himalayan-tranquil-gangtok-in06161,Himalayan Tranquil Gangtok,Gangtok,gangtok,"202, Tadong, Deorali, Gangtok, Sikkim 737101",,,4.2,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-tranquil-gangtok-in06161
vintage-cottage-gangtok-in06162,Vintage Cottage Gangtok,Gangtok,gangtok,"444, Tibet Rd, Deorali, Gangtok, Sikkim 737102",,,4.3,737102,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=vintage-cottage-gangtok-in06162
orchid-view-resort-gangtok-in06163,Orchid View Resort Gangtok,Gangtok,gangtok,"127, MG Marg, MG Marg, Gangtok, Sikkim 737101",,,4.1,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=orchid-view-resort-gangtok-in06163
aurora-cottage-gangtok-in06164,Aurora Cottage Gangtok,Gangtok,gangtok,"499, Ranipool, Tadong, Gangtok, Sikkim 737101",,,4.7,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=aurora-cottage-gangtok-in06164
the-whispering-cabin-gangtok-in06165,The Whispering Cabin Gangtok,Gangtok,gangtok,"328, Tadong, Tadong, Gangtok, Sikkim 737101",,,4.2,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-whispering-cabin-gangtok-in06165
maple-valley-stay-gangtok-in06166,Maple Valley Stay Gangtok,Gangtok,gangtok,"257, MG Marg, Tibet Road, Gangtok, Sikkim 737101",,,4.3,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=maple-valley-stay-gangtok-in06166
marigold-cottage-gangtok-in06167,Marigold Cottage Gangtok,Gangtok,gangtok,"548, Deorali, Tadong, Gangtok, Sikkim 737101",,,4.2,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=marigold-cottage-gangtok-in06167
azure-hideaway-gangtok-in06168,Azure Hideaway Gangtok,Gangtok,gangtok,"98, Tibet Rd, Deorali, Gangtok, Sikkim 737101",,,4.6,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=azure-hideaway-gangtok-in06168
pine-gangtok-lodge-69-in06169,Pine Gangtok Lodge 69,Gangtok,gangtok,"570, Tadong, MG Marg, Gangtok, Sikkim 737102",,,4.2,737102,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=pine-gangtok-lodge-69-in06169
velvet-cottage-gangtok-in06170,Velvet Cottage Gangtok,Gangtok,gangtok,"566, Ranipool, Tibet Road, Gangtok, Sikkim 737101",,,4.7,737101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=velvet-cottage-gangtok-in06170
alpine-hideaway-darjeeling-in06171,Alpine Hideaway Darjeeling,Darjeeling,darjeeling,"35, Jalapahar, Chowrasta, Darjeeling, West Bengal 734101",,,4.4,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=alpine-hideaway-darjeeling-in06171
the-heritage-cabin-darjeeling-in06172,The Heritage Cabin Darjeeling,Darjeeling,darjeeling,"256, Observatory Hill Rd, Chowrasta, Darjeeling, West Bengal 734101",,,4.8,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-heritage-cabin-darjeeling-in06172
darjeeling-mountain-inn-in06173,Darjeeling Mountain Inn,Darjeeling,darjeeling,"439, Observatory Hill Rd, Ghoom, Darjeeling, West Bengal 734101",,,4.6,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=darjeeling-mountain-inn-in06173
casa-pines-darjeeling-in06174,Casa Pines Darjeeling,Darjeeling,darjeeling,"431, Singamari, Jalapahar, Darjeeling, West Bengal 734101",,,4.2,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=casa-pines-darjeeling-in06174
crown-cottage-darjeeling-in06175,Crown Cottage Darjeeling,Darjeeling,darjeeling,"422, Chowrasta, Mall Road, Darjeeling, West Bengal 734101",,,4.7,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=crown-cottage-darjeeling-in06175
cedar-darjeeling-lodge-in06176,Cedar Darjeeling Lodge,Darjeeling,darjeeling,"148, Mall Rd, near Tiger Hill, Darjeeling, West Bengal 734101",,,4.1,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=cedar-darjeeling-lodge-in06176
crown-pines-darjeeling-in06177,Crown Pines Darjeeling,Darjeeling,darjeeling,"581, Lebong, Ghoom, Darjeeling, West Bengal 734101",,,4.2,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=crown-pines-darjeeling-in06177
alpine-cottage-darjeeling-in06178,Alpine Cottage Darjeeling,Darjeeling,darjeeling,"541, Chowrasta, Chowrasta, Darjeeling, West Bengal 734101",,,4.6,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=alpine-cottage-darjeeling-in06178
the-darjeeling-retreat-in06179,The Darjeeling Retreat,Darjeeling,darjeeling,"529, Ghoom, Jalapahar, Darjeeling, West Bengal 734101",,,4.3,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-darjeeling-retreat-in06179
himalayan-silver-darjeeling-in06180,Himalayan Silver Darjeeling,Darjeeling,darjeeling,"441, Mall Rd, Ghoom, Darjeeling, West Bengal 734101",,,4.6,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-silver-darjeeling-in06180
wood-house-darjeeling-in06181,Wood House Darjeeling,Darjeeling,darjeeling,"547, Observatory Hill Rd, Jalapahar, Darjeeling, West Bengal 734101",,,4.1,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=wood-house-darjeeling-in06181
aria-pines-darjeeling-in06182,Aria Pines Darjeeling,Darjeeling,darjeeling,"256, Jalapahar, Ghoom, Darjeeling, West Bengal 734101",,,4.5,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=aria-pines-darjeeling-in06182
whispering-valley-stay-darjeeling-in06183,Whispering Valley Stay Darjeeling,Darjeeling,darjeeling,"185, Singamari, Chowrasta, Darjeeling, West Bengal 734101",,,4.5,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=whispering-valley-stay-darjeeling-in06183
the-misty-cabin-darjeeling-in06184,The Misty Cabin Darjeeling,Darjeeling,darjeeling,"339, Jalapahar, Mall Road, Darjeeling, West Bengal 734101",,,4.8,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-misty-cabin-darjeeling-in06184
crystal-pines-darjeeling-in06185,Crystal Pines Darjeeling,Darjeeling,darjeeling,"579, Jalapahar, near Tiger Hill, Darjeeling, West Bengal 734101",,,4.3,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=crystal-pines-darjeeling-in06185
crystal-hideaway-darjeeling-in06186,Crystal Hideaway Darjeeling,Darjeeling,darjeeling,"30, Singamari, Mall Road, Darjeeling, West Bengal 734101",,,4.9,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=crystal-hideaway-darjeeling-in06186
sunrise-cottage-darjeeling-in06187,Sunrise Cottage Darjeeling,Darjeeling,darjeeling,"163, Jalapahar, Jalapahar, Darjeeling, West Bengal 734101",,,4.1,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=sunrise-cottage-darjeeling-in06187
alpine-view-resort-darjeeling-in06188,Alpine View Resort Darjeeling,Darjeeling,darjeeling,"12, Singamari, Ghoom, Darjeeling, West Bengal 734101",,,4.2,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=alpine-view-resort-darjeeling-in06188
himalayan-emerald-darjeeling-in06189,Himalayan Emerald Darjeeling,Darjeeling,darjeeling,"9, Jalapahar, Ghoom, Darjeeling, West Bengal 734101",,,4.6,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-emerald-darjeeling-in06189
pine-darjeeling-lodge-in06190,Pine Darjeeling Lodge,Darjeeling,darjeeling,"396, Chowrasta, near Tiger Hill, Darjeeling, West Bengal 734101",,,4.4,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=pine-darjeeling-lodge-in06190
marigold-view-resort-darjeeling-in06191,Marigold View Resort Darjeeling,Darjeeling,darjeeling,"190, Observatory Hill Rd, near Tiger Hill, Darjeeling, West Bengal 734101",,,4.4,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=marigold-view-resort-darjeeling-in06191
apple-orchard-darjeeling-in06192,Apple Orchard Darjeeling,Darjeeling,darjeeling,"160, Lebong, Mall Road, Darjeeling, West Bengal 734101",,,4.6,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=apple-orchard-darjeeling-in06192
marigold-valley-stay-darjeeling-in06193,Marigold Valley Stay Darjeeling,Darjeeling,darjeeling,"302, Lebong, Mall Road, Darjeeling, West Bengal 734101",,,4.8,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=marigold-valley-stay-darjeeling-in06193
pearl-cottage-darjeeling-in06194,Pearl Cottage Darjeeling,Darjeeling,darjeeling,"452, Observatory Hill Rd, Ghoom, Darjeeling, West Bengal 734101",,,4.7,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=pearl-cottage-darjeeling-in06194
sapphire-hideaway-darjeeling-in06195,Sapphire Hideaway Darjeeling,Darjeeling,darjeeling,"262, Ghoom, Ghoom, Darjeeling, West Bengal 734101",,,4.9,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=sapphire-hideaway-darjeeling-in06195
hotel-saffron-darjeeling-in06196,Hotel Saffron Darjeeling,Darjeeling,darjeeling,"443, Ghoom, near Tiger Hill, Darjeeling, West Bengal 734101",,,4.1,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=hotel-saffron-darjeeling-in06196
emerald-view-resort-darjeeling-in06197,Emerald View Resort Darjeeling,Darjeeling,darjeeling,"415, Lebong, Chowrasta, Darjeeling, West Bengal 734101",,,4.6,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=emerald-view-resort-darjeeling-in06197
darjeeling-hills-resort-in06198,Darjeeling Hills Resort,Darjeeling,darjeeling,"349, Lebong, near Tiger Hill, Darjeeling, West Bengal 734101",,,4.8,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=darjeeling-hills-resort-in06198
himalayan-ocean-darjeeling-in06199,Himalayan Ocean Darjeeling,Darjeeling,darjeeling,"586, Singamari, Jalapahar, Darjeeling, West Bengal 734101",,,4.5,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-ocean-darjeeling-in06199
the-silver-cabin-darjeeling-in06200,The Silver Cabin Darjeeling,Darjeeling,darjeeling,"290, Chowrasta, Mall Road, Darjeeling, West Bengal 734101",,,4.0,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-silver-cabin-darjeeling-in06200
hotel-vintage-darjeeling-in06201,Hotel Vintage Darjeeling,Darjeeling,darjeeling,"141, Observatory Hill Rd, Jalapahar, Darjeeling, West Bengal 734101",,,4.0,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=hotel-vintage-darjeeling-in06201
himalayan-highland-darjeeling-in06202,Himalayan Highland Darjeeling,Darjeeling,darjeeling,"224, Ghoom, Jalapahar, Darjeeling, West Bengal 734101",,,4.6,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-highland-darjeeling-in06202
the-maple-cabin-darjeeling-in06203,The Maple Cabin Darjeeling,Darjeeling,darjeeling,"406, Jalapahar, Ghoom, Darjeeling, West Bengal 734101",,,4.9,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-maple-cabin-darjeeling-in06203
regal-cottage-darjeeling-in06204,Regal Cottage Darjeeling,Darjeeling,darjeeling,"401, Lebong, Ghoom, Darjeeling, West Bengal 734101",,,4.7,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=regal-cottage-darjeeling-in06204
azure-view-resort-darjeeling-in06205,Azure View Resort Darjeeling,Darjeeling,darjeeling,"506, Lebong, Chowrasta, Darjeeling, West Bengal 734101",,,4.2,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=azure-view-resort-darjeeling-in06205
vintage-view-resort-darjeeling-in06206,Vintage View Resort Darjeeling,Darjeeling,darjeeling,"549, Jalapahar, near Tiger Hill, Darjeeling, West Bengal 734101",,,4.3,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=vintage-view-resort-darjeeling-in06206
heritage-hideaway-darjeeling-in06207,Heritage Hideaway Darjeeling,Darjeeling,darjeeling,"380, Lebong, Mall Road, Darjeeling, West Bengal 734101",,,4.9,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=heritage-hideaway-darjeeling-in06207
himalayan-tranquil-darjeeling-in06208,Himalayan Tranquil Darjeeling,Darjeeling,darjeeling,"64, Lebong, near Tiger Hill, Darjeeling, West Bengal 734101",,,4.3,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-tranquil-darjeeling-in06208
tranquil-cottage-darjeeling-in06209,Tranquil Cottage Darjeeling,Darjeeling,darjeeling,"307, Chowrasta, Chowrasta, Darjeeling, West Bengal 734101",,,4.5,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=tranquil-cottage-darjeeling-in06209
sapphire-view-resort-darjeeling-in06210,Sapphire View Resort Darjeeling,Darjeeling,darjeeling,"10, Mall Rd, Mall Road, Darjeeling, West Bengal 734101",,,4.8,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=sapphire-view-resort-darjeeling-in06210
sapphire-cottage-darjeeling-in06211,Sapphire Cottage Darjeeling,Darjeeling,darjeeling,"562, Ghoom, Jalapahar, Darjeeling, West Bengal 734101",,,4.3,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=sapphire-cottage-darjeeling-in06211
the-whispering-cabin-darjeeling-in06212,The Whispering Cabin Darjeeling,Darjeeling,darjeeling,"232, Mall Rd, Jalapahar, Darjeeling, West Bengal 734101",,,4.8,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-whispering-cabin-darjeeling-in06212
snowline-darjeeling-cottage-in06213,Snowline Darjeeling Cottage,Darjeeling,darjeeling,"274, Mall Rd, Ghoom, Darjeeling, West Bengal 734101",,,4.7,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=snowline-darjeeling-cottage-in06213
aurora-cottage-darjeeling-in06214,Aurora Cottage Darjeeling,Darjeeling,darjeeling,"74, Observatory Hill Rd, Chowrasta, Darjeeling, West Bengal 734101",,,4.8,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=aurora-cottage-darjeeling-in06214
himalayan-aria-darjeeling-in06215,Himalayan Aria Darjeeling,Darjeeling,darjeeling,"231, Lebong, Jalapahar, Darjeeling, West Bengal 734101",,,4.2,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-aria-darjeeling-in06215
silver-pines-darjeeling-in06216,Silver Pines Darjeeling,Darjeeling,darjeeling,"87, Chowrasta, near Tiger Hill, Darjeeling, West Bengal 734101",,,4.9,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=silver-pines-darjeeling-in06216
hotel-tranquil-darjeeling-in06217,Hotel Tranquil Darjeeling,Darjeeling,darjeeling,"246, Chowrasta, Jalapahar, Darjeeling, West Bengal 734101",,,4.7,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=hotel-tranquil-darjeeling-in06217
himalayan-pearl-darjeeling-in06218,Himalayan Pearl Darjeeling,Darjeeling,darjeeling,"369, Observatory Hill Rd, Jalapahar, Darjeeling, West Bengal 734101",,,4.8,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-pearl-darjeeling-in06218
himalayan-royal-darjeeling-in06219,Himalayan Royal Darjeeling,Darjeeling,darjeeling,"228, Mall Rd, Ghoom, Darjeeling, West Bengal 734101",,,4.6,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-royal-darjeeling-in06219
pearl-hideaway-darjeeling-in06220,Pearl Hideaway Darjeeling,Darjeeling,darjeeling,"214, Observatory Hill Rd, Mall Road, Darjeeling, West Bengal 734101",,,4.4,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=pearl-hideaway-darjeeling-in06220
indigo-pines-darjeeling-in06221,Indigo Pines Darjeeling,Darjeeling,darjeeling,"196, Observatory Hill Rd, Mall Road, Darjeeling, West Bengal 734101",,,4.3,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=indigo-pines-darjeeling-in06221
tranquil-valley-stay-darjeeling-in06222,Tranquil Valley Stay Darjeeling,Darjeeling,darjeeling,"381, Chowrasta, Mall Road, Darjeeling, West Bengal 734101",,,4.7,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=tranquil-valley-stay-darjeeling-in06222
regal-view-resort-darjeeling-in06223,Regal View Resort Darjeeling,Darjeeling,darjeeling,"66, Observatory Hill Rd, Chowrasta, Darjeeling, West Bengal 734101",,,4.6,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=regal-view-resort-darjeeling-in06223
regal-pines-darjeeling-in06224,Regal Pines Darjeeling,Darjeeling,darjeeling,"2, Lebong, Chowrasta, Darjeeling, West Bengal 734101",,,4.8,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=regal-pines-darjeeling-in06224
serene-valley-stay-darjeeling-in06225,Serene Valley Stay Darjeeling,Darjeeling,darjeeling,"75, Ghoom, Jalapahar, Darjeeling, West Bengal 734101",,,4.1,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=serene-valley-stay-darjeeling-in06225
hotel-whispering-darjeeling-in06226,Hotel Whispering Darjeeling,Darjeeling,darjeeling,"189, Chowrasta, Mall Road, Darjeeling, West Bengal 734101",,,4.4,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=hotel-whispering-darjeeling-in06226
saffron-pines-darjeeling-in06227,Saffron Pines Darjeeling,Darjeeling,darjeeling,"216, Chowrasta, Chowrasta, Darjeeling, West Bengal 734101",,,4.4,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=saffron-pines-darjeeling-in06227
cosy-cottage-darjeeling-in06228,Cosy Cottage Darjeeling,Darjeeling,darjeeling,"570, Ghoom, near Tiger Hill, Darjeeling, West Bengal 734101",,,4.8,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=cosy-cottage-darjeeling-in06228
the-marigold-cabin-darjeeling-in06229,The Marigold Cabin Darjeeling,Darjeeling,darjeeling,"324, Mall Rd, Jalapahar, Darjeeling, West Bengal 734101",,,4.4,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-marigold-cabin-darjeeling-in06229
the-crown-cabin-darjeeling-in06230,The Crown Cabin Darjeeling,Darjeeling,darjeeling,"344, Singamari, near Tiger Hill, Darjeeling, West Bengal 734101",,,4.1,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-crown-cabin-darjeeling-in06230
heritage-valley-stay-darjeeling-in06231,Heritage Valley Stay Darjeeling,Darjeeling,darjeeling,"593, Singamari, near Tiger Hill, Darjeeling, West Bengal 734101",,,4.3,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=heritage-valley-stay-darjeeling-in06231
himalayan-alpine-darjeeling-in06232,Himalayan Alpine Darjeeling,Darjeeling,darjeeling,"45, Observatory Hill Rd, Ghoom, Darjeeling, West Bengal 734101",,,4.0,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-alpine-darjeeling-in06232
velvet-cottage-darjeeling-in06233,Velvet Cottage Darjeeling,Darjeeling,darjeeling,"397, Ghoom, Ghoom, Darjeeling, West Bengal 734101",,,4.6,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=velvet-cottage-darjeeling-in06233
aspen-cottage-darjeeling-in06234,Aspen Cottage Darjeeling,Darjeeling,darjeeling,"484, Singamari, near Tiger Hill, Darjeeling, West Bengal 734101",,,4.6,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=aspen-cottage-darjeeling-in06234
the-wooden-cabin-darjeeling-in06235,The Wooden Cabin Darjeeling,Darjeeling,darjeeling,"234, Ghoom, Ghoom, Darjeeling, West Bengal 734101",,,4.6,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-wooden-cabin-darjeeling-in06235
marigold-hideaway-darjeeling-in06236,Marigold Hideaway Darjeeling,Darjeeling,darjeeling,"532, Lebong, Mall Road, Darjeeling, West Bengal 734101",,,4.8,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=marigold-hideaway-darjeeling-in06236
sunrise-pines-darjeeling-in06237,Sunrise Pines Darjeeling,Darjeeling,darjeeling,"230, Jalapahar, Mall Road, Darjeeling, West Bengal 734101",,,4.6,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=sunrise-pines-darjeeling-in06237
velvet-hideaway-darjeeling-in06238,Velvet Hideaway Darjeeling,Darjeeling,darjeeling,"11, Observatory Hill Rd, Mall Road, Darjeeling, West Bengal 734101",,,4.8,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=velvet-hideaway-darjeeling-in06238
emerald-cottage-darjeeling-in06239,Emerald Cottage Darjeeling,Darjeeling,darjeeling,"472, Chowrasta, Jalapahar, Darjeeling, West Bengal 734101",,,4.6,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=emerald-cottage-darjeeling-in06239
vintage-pines-darjeeling-in06240,Vintage Pines Darjeeling,Darjeeling,darjeeling,"334, Singamari, near Tiger Hill, Darjeeling, West Bengal 734101",,,4.4,734101,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=vintage-pines-darjeeling-in06240
pine-wayanad-lodge-in06241,Pine Wayanad Lodge,Wayanad,wayanad,"267, Lakkidi, Lakkidi, Wayanad, Kerala 673596",,,4.4,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=pine-wayanad-lodge-in06241
aurora-pines-wayanad-in06242,Aurora Pines Wayanad,Wayanad,wayanad,"147, Sulthan Bathery, Vythiri, Wayanad, Kerala 673596",,,4.7,673596,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=aurora-pines-wayanad-in06242
